3.393353183248608218e+01,1.559320000000000128e+01,3.404519970774476434e+01,8.031179775280900657e+00,2.945046913580246439e+01,4.915787878787878640e+01,2.986543859649122723e+01,3.501120111731842854e+01,5.971089005235601377e+01,9.011246290801187442e+00,3.264701396348012707e+01,5.794083798882681435e+01,4.017014634146342189e+01,4.202372360844530164e+01,4.193999999999999062e+01,1.497000000000000064e+01,1.626833333333333087e+01,2.973881441374163970e+01
3.503686823529411498e+01,1.725359999999999872e+01,3.514209467455621194e+01,8.228652849740933917e+00,3.355130272952853687e+01,6.471923728813560217e+01,2.629599999999999937e+01,3.675435672514619512e+01,6.193889999999999674e+01,9.183513513513512194e+00,3.172241850683490583e+01,5.973263473053892625e+01,3.989952941176470347e+01,4.345024866785079354e+01,3.909384905660377285e+01,1.688384615384615728e+01,1.765416666666666501e+01,3.105796347031961346e+01
3.503123726346434097e+01,1.347959999999999958e+01,3.516274591164265928e+01,8.321123595505618198e+00,3.319542666666666975e+01,7.434074468085107412e+01,2.973346666666666493e+01,3.397910052910052769e+01,4.879777310924369971e+01,9.279383753501399212e+00,3.183425433526011616e+01,7.498173652694610780e+01,4.424552147239263888e+01,4.183142095914742242e+01,3.670483271375464795e+01,1.451230769230769369e+01,1.236083333333333201e+01,3.009374789601648814e+01
3.483248341930728742e+01,1.494439999999999813e+01,3.495537073652990756e+01,8.208055555555555216e+00,3.479404732254047161e+01,5.536881720430108800e+01,2.642771084337348952e+01,3.148821428571428171e+01,5.729438356164382640e+01,8.590543130990415222e+00,3.181307692307692037e+01,7.306742331288344872e+01,3.728733727810650578e+01,4.163427797833934818e+01,3.766061068702289560e+01,1.496538461538461640e+01,1.492166666666666863e+01,3.023223753776438727e+01
3.689932611311672872e+01,1.644079999999999941e+01,3.702316707021791586e+01,8.314999999999999503e+00,3.716218863361547875e+01,6.012173076923076565e+01,2.850689655172413595e+01,3.365157894736841371e+01,5.771885321100916855e+01,8.848966666666667535e+00,2.925782201405152350e+01,7.470924731182795142e+01,4.752882352941175270e+01,4.827822857142857060e+01,4.037686046511628746e+01,1.673846153846153939e+01,1.611833333333333584e+01,3.224101858736058546e+01
3.433389303782220736e+01,1.316520000000000223e+01,3.446215705283567132e+01,7.972620320855615894e+00,3.197962640099626341e+01,6.848153225806450450e+01,2.825603174603174494e+01,3.565828644501278433e+01,5.919127853881278156e+01,9.272168284789644943e+00,3.076035388127854020e+01,5.998099415204678309e+01,3.687801047120419184e+01,3.867664804469274031e+01,3.906760784313725310e+01,1.395923076923076955e+01,1.230499999999999972e+01,2.951029761904766957e+01
3.437947087378640987e+01,1.700039999999999907e+01,3.448557020757020553e+01,8.331705882352942183e+00,3.374985732814526784e+01,5.762354166666666089e+01,2.865721311475410005e+01,3.520256544502618112e+01,5.635511961722488650e+01,9.322155688622755676e+00,3.015219866071428712e+01,6.195321839080460080e+01,3.876468599033816531e+01,4.109611313868612825e+01,3.975927125506073168e+01,1.796692307692307722e+01,1.595333333333332781e+01,3.039642843779227022e+01
3.529999760306807843e+01,1.579759999999999920e+01,3.541756691584277661e+01,8.707540983606559593e+00,3.377265565438374040e+01,5.827082568807338703e+01,3.049135593220339402e+01,3.582527859237536916e+01,5.534947999999999979e+01,8.909039039039038599e+00,3.192672936259143412e+01,5.968713450292397482e+01,4.001555555555555799e+01,4.293857954545454447e+01,4.363748062015504559e+01,1.524615384615384706e+01,1.639499999999999957e+01,3.087338336112657800e+01
3.826933966745842497e+01,1.793839999999999790e+01,3.839079091995220949e+01,8.075367231638418630e+00,3.585278401997503295e+01,6.160394230769230006e+01,2.785193548387097096e+01,3.365534818941504369e+01,6.359683982683981895e+01,9.044489164086687794e+00,3.414619198312235682e+01,6.643960451977400794e+01,4.708010752688171863e+01,5.263466786355476046e+01,4.032726923076923242e+01,1.655153846153845976e+01,1.944083333333333385e+01,3.368692916283353611e+01
3.600987374940448404e+01,1.542479999999999940e+01,3.613319674095375689e+01,8.197142857142857508e+00,3.368724310776941877e+01,8.172499999999999432e+01,3.280512820512819872e+01,3.843484184914841961e+01,5.870655963302751701e+01,8.920788643533123619e+00,3.115959723820483518e+01,6.174840490797544845e+01,3.690798029556650306e+01,4.024207720588236015e+01,4.359392727272727086e+01,1.618153846153845876e+01,1.460499999999999865e+01,3.135991702009959425e+01
3.835253541076487238e+01,1.789920000000000044e+01,3.847396342911422096e+01,8.086800000000000210e+00,3.528741071428571985e+01,6.274516393442623752e+01,3.091015384615384676e+01,3.841156498673740316e+01,6.770633802816901436e+01,8.936283987915407678e+00,3.325098378378378072e+01,6.885072115384615188e+01,4.432541899441341116e+01,4.915255357142856951e+01,4.319348178137651928e+01,1.853000000000000469e+01,1.721583333333333599e+01,3.376448635780985796e+01
3.276998801821231666e+01,1.219240000000000279e+01,3.289400916104145978e+01,8.388105263157893177e+00,3.096813624678663146e+01,5.729009900990099169e+01,2.780253012048192929e+01,3.224612745098039568e+01,5.189798994974874091e+01,9.284674922600618885e+00,2.895095991561181492e+01,6.795888324873095598e+01,3.099378378378378684e+01,3.557548192771083961e+01,4.998558823529411654e+01,1.005923076923076920e+01,1.450333333333333208e+01,2.810019451648753019e+01
3.495153618906942938e+01,1.534480000000000288e+01,3.507295516472628805e+01,8.203910614525138811e+00,3.311456724367510418e+01,5.542630952380951470e+01,2.156666666666666643e+01,2.849289693593314965e+01,6.568314814814814895e+01,9.255299684542585226e+00,3.069939120631341822e+01,7.072505617977527947e+01,4.232139534883720700e+01,4.465236234458259901e+01,3.704339999999999122e+01,1.273153846153846125e+01,1.817583333333333329e+01,3.040864762625303896e+01
3.499670004885197727e+01,1.580480000000000018e+01,3.511461538461538368e+01,7.864748603351954692e+00,3.326592777085927821e+01,5.898171428571428265e+01,2.955494117647058872e+01,3.565425352112676194e+01,5.560275280898876815e+01,8.728156996587031813e+00,3.126428571428571246e+01,6.696583333333332178e+01,3.805285714285714960e+01,4.012814360770578048e+01,4.686506072874493611e+01,1.648461538461538467e+01,1.506833333333333336e+01,3.057668170708778277e+01
3.574582100412321495e+01,1.839480000000000359e+01,3.585167154709614579e+01,8.457290640394088399e+00,3.191582070707070429e+01,5.234612403100774713e+01,2.986064935064935000e+01,3.926966463414634489e+01,6.000139896373057269e+01,9.386246056782333369e+00,3.287213495575220890e+01,6.371478494623656275e+01,4.389050000000000296e+01,4.505849721706864131e+01,3.873491999999999535e+01,1.743692307692307608e+01,1.943250000000000099e+01,3.177143792071796469e+01
3.425263260340632598e+01,1.438000000000000078e+01,3.437425214198286483e+01,8.152988505747126524e+00,3.177612143742255313e+01,5.991540983606557091e+01,2.724000000000000199e+01,3.570357746478873651e+01,5.363314136125654841e+01,9.386366559485530559e+00,3.097293926247288454e+01,6.268686390532544550e+01,4.037601063829787762e+01,4.040098901098901507e+01,4.119073275862069039e+01,1.698076923076923350e+01,1.156250000000000000e+01,2.968956326148079938e+01
3.725297218155197498e+01,1.572440000000000104e+01,3.738511416646206698e+01,8.158532608695653110e+00,3.811690196078431114e+01,6.546062992125983726e+01,2.997265060240963308e+01,3.755115068493150687e+01,5.887957746478873133e+01,8.752798742138363508e+00,2.963513481828838891e+01,7.427671568627449972e+01,4.378625668449197406e+01,4.597543307086614561e+01,3.684984962406015541e+01,1.422769230769230653e+01,1.734583333333333144e+01,3.229852902498588918e+01
3.430536203522505190e+01,1.488719999999999999e+01,3.442484371154319689e+01,8.096666666666667567e+00,3.059035897435897766e+01,6.154803921568625924e+01,2.133378787878788074e+01,2.910106936416184809e+01,5.791076923076922611e+01,8.977539936102235885e+00,2.991856830601092554e+01,6.936769230769230887e+01,4.452020202020202078e+01,4.625546594982078830e+01,3.668732456140350706e+01,1.399000000000000021e+01,1.585916666666666508e+01,2.982818370035761646e+01
3.771690805145307479e+01,1.766760000000000019e+01,3.783702132758207881e+01,8.436397849462366594e+00,3.545210256410256022e+01,7.287279279279282207e+01,3.147604938271604880e+01,3.978320652173913174e+01,5.934982532751092066e+01,8.854698412698411403e+00,3.321811447811447948e+01,7.175793478260868596e+01,3.726436781609195492e+01,4.605227112676056578e+01,4.045660839160839117e+01,1.632846153846153925e+01,1.911833333333333229e+01,3.318797529042965522e+01
3.420599751552795453e+01,1.634919999999999973e+01,3.431760249999999246e+01,7.946768292682926393e+00,3.190947036569987105e+01,6.573659574468085509e+01,2.968101449275361858e+01,3.357265060240963805e+01,5.699617117117116294e+01,8.904836795252224491e+00,2.956719723183390869e+01,6.946116959064326579e+01,3.736251231527093353e+01,3.946115999999999957e+01,4.357947580645161878e+01,1.567615384615384855e+01,1.707833333333333314e+01,3.003941142857146929e+01
3.504500599089384139e+01,1.493280000000000030e+01,3.516622227579556181e+01,8.207668393782382665e+00,3.263513924050633364e+01,6.508747899159662609e+01,2.596190476190475849e+01,3.252081632653061405e+01,5.537555555555555031e+01,9.603801169590642672e+00,3.241301742919389994e+01,6.173863905325443824e+01,4.343082840236686337e+01,4.469706106870229689e+01,3.889874524714828397e+01,1.522384615384615358e+01,1.461750000000000149e+01,3.048082437939978107e+01
3.450425364222594027e+01,1.503599999999999959e+01,3.462119413743391760e+01,8.153571428571428470e+00,3.273898734177215175e+01,6.334145299145298225e+01,3.071328571428571763e+01,3.557183908045976750e+01,5.525249999999999773e+01,9.113729729729730167e+00,3.186499457111834843e+01,5.799564516129032654e+01,3.771029761904761557e+01,4.055620229007632815e+01,4.085844696969696344e+01,1.329230769230769305e+01,1.692500000000000071e+01,3.009763673318549948e+01
